file_path,label
voice_dataset\LibriSeVoc\diffwave\1355_39947_000010_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000010_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000010_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000010_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000010_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000011_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000012_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000012_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000012_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000012_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000012_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000012_000007_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000012_000008_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000013_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000013_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000013_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000013_000007_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000013_000008_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000013_000009_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000014_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000014_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000014_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000014_000007_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000015_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000016_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000016_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000016_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000016_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000016_000007_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000017_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000017_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000017_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000017_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000017_000007_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000018_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000018_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000018_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000018_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000019_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000019_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000019_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000019_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000019_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000019_000007_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000019_000008_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000019_000009_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000019_000010_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000020_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000020_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000020_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000020_000007_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000021_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000021_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000021_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000021_000007_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000021_000009_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000021_000011_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000022_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000022_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000022_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000022_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000022_000007_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000022_000010_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000023_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000023_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000024_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000024_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000024_000007_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000024_000008_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000024_000009_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000024_000011_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000024_000012_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000024_000013_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000024_000014_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000025_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000025_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000025_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000025_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000025_000007_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000025_000008_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000025_000009_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000026_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000026_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000026_000007_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1355_39947_000026_000008_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000004_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000004_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000004_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000005_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000005_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000005_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000005_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000006_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000007_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000007_000007_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000008_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000008_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000008_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000009_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000009_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000009_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000010_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000010_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000010_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000010_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000010_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000010_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000011_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000011_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000012_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000012_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000012_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000012_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000013_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000014_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000014_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000014_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000014_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000015_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000016_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000017_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000017_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000017_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000018_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000018_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000019_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000019_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000019_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000019_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000019_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000021_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1363_139304_000022_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_130550_000085_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000003_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000004_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000004_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000005_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000006_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000007_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000010_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000012_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000013_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000013_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000014_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000014_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000014_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000015_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000015_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000016_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000020_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000022_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000029_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000044_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000045_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000048_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000050_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000051_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000052_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000052_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000053_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000055_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000055_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1447_17506_000056_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1455_134435_000015_000011_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1455_138263_000012_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1455_138263_000018_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1455_138263_000027_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1455_138263_000029_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1455_138263_000034_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1455_138263_000034_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1455_138263_000037_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000001_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000004_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000005_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000006_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000007_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000007_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000008_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000008_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000008_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000011_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000013_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000013_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000014_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000017_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000022_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000026_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000027_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000027_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000029_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000029_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000030_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000033_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000033_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000034_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000034_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000035_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000036_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000036_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000036_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000036_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000036_000007_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000038_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000038_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000038_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000039_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000040_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000041_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000042_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000043_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000043_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000043_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000043_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000043_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000043_000008_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000043_000009_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000043_000011_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000044_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000045_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000045_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000046_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000046_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000047_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000047_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000048_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000048_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122615_000049_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000002_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000002_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000002_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000002_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000003_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000003_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000003_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000004_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000004_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000004_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000009_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000010_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000010_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000011_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000013_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000015_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000016_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000021_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000024_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000026_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000031_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000032_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000032_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000032_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000032_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000032_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000033_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000033_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000035_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000042_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000043_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000043_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000043_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000050_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000050_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000051_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000052_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000052_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000053_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000054_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000055_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000056_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000056_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000057_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000057_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000058_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000058_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000061_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000062_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1502_122619_000063_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\150_126107_000025_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\150_126107_000026_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\150_126107_000047_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000002_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000003_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000003_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000004_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000004_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000004_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000004_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000004_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000004_000009_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000004_000010_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000005_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000005_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000006_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000006_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000007_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000007_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000008_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000009_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000010_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000013_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000014_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000015_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000018_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000018_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000018_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000018_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000019_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000023_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000025_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000026_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000027_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140047_000028_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000002_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000002_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000002_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000002_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000003_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000003_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000004_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000004_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000004_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000006_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000008_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000016_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000016_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000016_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000020_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000024_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000028_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000030_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000032_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000033_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000035_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000035_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000035_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000036_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000050_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000051_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000053_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000057_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\1553_140048_000057_000004_gen.wav,0
